sentence_id,something,develops,something_first_index,something_last_index,develops_first_index,develops_last_index,sentence_text,answer
470234,its ability to engage,engage,19,22,22,22,"His death scene , touted as one of the greatest scenes in Russian Literature , is perhaps unmatched in its ability to engage a reader and his tears .",
470298,I,love,5,5,6,6,I will start by saying I love stevia !,
470485,you,'ll love,3,3,4,5,"Buy it , you 'll love it .",
470550,I,love,54,54,55,55,"The buttons are super easy to press and very tactile , this is one of my favorite features of their cases ; the only case I 've had issues with from them in the past was the Galaxy S6 ; but they resolved it after a revision from user feedback ; this is what I love from the company , they LISTEN to feedback like TechMatte and make the appropriate changes to their products .",
470588,I,love,0,0,1,1,I love everything about John Kennedy as he is a personal hero of mine .,
470766,i,love,3,3,4,4,Made great and i love the hood it is much better then the ines my friends have,
470907,I,appreciate,0,0,1,1,I appreciate having an alternative to plastic !,
471071,the grandkids,love,21,22,23,23,"We have the whole set , the zoo , the tree house , the bear den , extra track ... and the grandkids love it .",
471275,they,learn,6,6,7,7,"As Nachal and Auri meet , they learn about events in their childhood that link their destiny .",
471277,they,love,1,1,2,2,"People they love might die , but they forge ahead to save the world .",
471292,people,enjoy,5,5,7,7,I recommend this book for people who enjoy fantasy and epic adventures .,
471372,I,love,0,0,1,1,I love the fact that HTC is pushing the tablet functions with the Scribe pen integration .,
471389,I,love,13,13,14,14,"All in all , I like the form factor of the Flyer , I love the Scribe integration , but I ca n't help but be a little sour on the performance with regards to lag and video playback .",
471506,I,enjoy,0,0,1,1,I enjoy the workout with these very much .,
471592,the band,would learn,4,5,6,7,"One would think that the band would learn to utilize their own vocalist properly after 9 studio albums , instead of making him sing the same thrown together vocal parts over and over until they begin to sound awkward and forced .",
471678,I,love,0,0,1,1,I love it .,
471739,i,love,1,1,2,2,which i love .,
471771,you,'ll enjoy,11,11,12,13,"My daughter loves this , if you like Scooby Doo , you 'll enjoy this one  ",
471887,Lt . Chard,fortify,30,32,34,34,"( Dalton was in fact a former Sergeant - Major with a Line Regiment , the 85th [ Kings ] Light Infantry , and was the individual responsible for convincing Lt . Chard to fortify and stand against the Ulundi Corps at the mission station .",
472267,The kids,love,0,1,2,2,The kids love them,
472423,I,Love,1,1,2,2,"Say I Love You , then let it melt in your mouth",
472428,You,learn,0,0,2,2,"You first learn about the magic Necco Roll on the way to Bobbette 's with your friends , it 's all the answers you ever need .",
472659,I,love,0,0,1,1,I love them .,
472718,I,love,24,24,25,25,This product s great and works really well with the iPad I have n't used other similar products so I ca n't compare but I love this keyboard !,
472858,I,love,15,15,16,16,The story progression and characters all perfectly paralleled the movie ( which was awesome because I love the movie ) .,
472875,We,love,0,0,1,1,We love Roald Dahl 's books ! !,
472901,I,love,0,0,1,1,"I love it , Makes the old iPad 2 and 4 act like a great writing keyboard",
472990,I,love,0,0,1,1,"I love the fit , as well as the colors .",
473179,I,love,1,1,2,2,While I love my IMac there just is n't enough outlets on it to plug in everything to charge at once .,
473319,I,love,0,0,1,1,"I love the title song , Couple Friends , with Valerie Simpson !",
473374,they,love,10,10,11,11,But I put one of their blankets on top and they love it !,
473380,they,love,10,10,11,11,But I put one of their blankets on top and they love it !,
473392,Our GSD,love,0,1,3,3,Our GSD 's love their beds,
473392,'s,love,2,2,3,3,Our GSD 's love their beds,
473406,our dogs,love,8,9,10,10,These really seem to do the jobs and our dogs love the taste .,
473488,We,enjoy,0,0,15,15,We do n't have to do the gluten - free lifestyle but are happy to enjoy these regardless .,
473844,I,love,0,0,1,1,"I love having these cards that cut out , so to speak , half of the work .",
474162,The kids,love,0,1,2,2,The kids love finding treasure .,
474196,you,love,1,1,2,2,"If you love fantasy , then you 'll love this one !",
474196,you,'ll love,6,6,7,8,"If you love fantasy , then you 'll love this one !",
474208,I,love,6,6,8,8,Had to have a replacement because I just love this pen .,
474232,we,grow   ,3,3,4,5,"And the more we grow 

",
474236,I,love,11,11,12,12,"It 's 

 a really quick and easy read - which I love that about this book .",
474378,I,love,0,0,1,1,I love these things .,
474559,We,can all learn,1,1,2,4,"

 We can all learn to live this way - thinking of others , no matter how small , and respecting the light within .",
474627,they,love,4,4,5,5,"At the same time they love life , and are not even minimally nihilistic .",
475008,you,'ll no doubt love,12,12,13,16,"If you 're a fan of Dan Brown 's previous books , you 'll no doubt love "" The Lost Symbol "" .",
475069,what lab,does n't love,10,11,12,14,"Well , he is a lab after all , and what lab does n't love food ?  ",
475162,I,enjoy,0,0,1,1,I enjoy the additional padding on these .,
475182,This book,will inspire,0,1,2,3,This book will inspire you to expand your ways of seeing and approaches to drawing a wide range of subject matter .,
475467,I,love,0,0,1,1,"I love the way they feel and the smoothness when writing with them , making it easier on the hand to write .",
475468,I,enjoy,8,8,10,10,"The colors are super and for pens , I really enjoy writing with these!&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/Paper - Mate - InkJoy - Ballpoint - Pen-1781564 - Assorted - Colors-8 - Pack /",
475686,I,love,0,0,1,1,I love the opening credit song- it made me want to pack my suitcase and visit Hawaii right away .,
475748,we,must learn,10,10,11,12,"In order to survive in a constantly changing landscape , we must learn to anticipate - & embrace - change , & to adjust our attitude by letting go of the old , & do what we would do if we were not afraid .",
475811,I,love,1,1,3,3,"

  I absolutely love the nice blue color of the wallet case , it is very fashionable .",
475817,I,love,0,0,1,1,"I love it , it is my new favorite case and I can not wait to order the purple and black .",
475852,I,love,0,0,6,6,I just received this yesterday and love it .,
475887,I,enjoy,0,0,2,2,I really enjoy my cross bow pistol,
475890,I,enjoy,0,0,2,2,"I really enjoy my cross bow pistol , it was easy to put together , but you will need another to help attaching the string to the bow .",
476294,I,love,0,0,1,1,"I love these chews , I mean my dog does .",
476305,they,love,1,1,3,3,that they actually love ..,
476308,they,love,11,11,13,13,"Something tasty that I can get for my Grandkids , that they actually love ...",
476341,his back legs,support,16,18,24,24,He had trouble getting his rear up to stand in the mornings and when he stood his back legs were way under him to support his rear .,
476459,DH,love,10,10,14,14,"Honestly , I think these are just okay , but DH and the kids love them .",
476459,the kids,love,12,13,14,14,"Honestly , I think these are just okay , but DH and the kids love them .",
476570,they,love,9,9,10,10,I have given bags to friends and family and they love them also .,
476809,i,love,0,0,1,1,i love how it Includes limited one - year manufacturer 's warranty .,
476814,i,love,4,4,5,5,"i got ta say i love this ! 

",
476937,I,love,0,0,1,1,"I love all the books on racing hard , ca n't wait for dis book to come out and distiny .",
477037,I,love,4,4,5,5,I am pleased & I love it .,
477158,my new grandson,will love,8,10,11,12,"Fast shipping and as discribed , I know my new grandson will love it for Christmas .",
477202,You,Got ta love,0,0,1,3,You Got ta love Surge with his crazy Wolf .,
477204,You,laugh,0,0,1,1,You laugh and cry for both him and Tana .,
477222,I,love,0,0,11,11,I 've had this set for two years now and absolutely love it .,
477469,I,LOVE,18,18,19,19,"Neither the story nor characters lingered in my mind , so it was n't one of those "" I LOVE THIS ! ! ! ! "" reads .",
477707,I,love,0,0,11,11,I 've had them for about one year now and still love them they fill the room with great sound and are small easy to use however the Volume on / off thing is temperamental and can be easy turned off or turn the sounds up or down with meaning to do so ...,
477802,some,love,3,3,4,4,I 'm sure some love it .,
477809,some,love,3,3,4,4,I 'm sure some love it .,
477974,I,LOVE,2,2,3,3,"Still , I LOVE these cookies , I got the EXTREME chocolate mini cookies and they 're delicious !",
478284,I,love,0,0,2,2,"I absolutely love Surged and Tana , they were the perfect couple .",
478557,we,love,5,5,6,6,It is very cute and we love the animal sounds and how the animals will say different phrases when it goes over certain parts of the tracks .,
478653,you,will enjoy,11,11,12,13,I 'm Not good with reviews but if you like fantasy you will enjoy this .,
478775,I,LOVE,0,0,1,1,I LOVE this tablet !,
478789,the ' cell phone ' pocket,love,4,9,14,14,"( Bad news :) the ' cell phone ' pocket that I used to love is now in a 
 VERY bad location !",
479475,the cats,love,26,27,28,28,our whole family loves scoody doo and we are trying to get all the dvds made of him ... this is such a neat dvd and the cats love him too .,
479545,I,love,5,5,6,6,"I 'm a minimalist and I love this "" holster "" .",
479673,many serious authors,love,11,13,14,14,"The writing feels conversational , without the usual historical jargon so many serious authors love to use .",
479836,you,love,15,15,16,16,"Emotional , as a parent knowing you 're going to die and leave the people you love .",
479924,i,love,12,12,13,13,"I do n't surf , i do n't watch surfing , but i love this movie .",
480086,I,love,0,0,1,1,I love this case .,
480087,It,love,0,0,5,5,It is so soft and love the colors .,
480106,The Karate man,learn,0,2,9,9,The Karate man kept getting beat up just to learn the art of Mauy Thai and falling in Love with a Thai woman .,
480119,I,love,11,11,12,12,"I gave a three , not because of third season , I love it , but a three because somebody needs to do right by the fans who purchase these products .",
480418,publishers,love,0,0,1,1,"publishers love it because it 's public domain and they do n't have to pay royalties on it . ) 

",
